,epochs,k_max,k_min,nModels,seed,train,valid,valid_avg
696,54,4,2,18,9215,0.20020498890621674,0.49098877704073607,0.42323453857987936
697,56,4,2,18,9215,0.19599652321263064,0.48775325561358535,0.42331109624594276
698,58,4,2,18,9215,0.1932732090413588,0.49153871652532916,0.42357661202998637
699,60,4,2,18,9215,0.19024897329827262,0.49391427702453095,0.42302367119168927
700,62,4,2,18,9215,0.18567617756185378,0.4931343097228305,0.4224119850604506
701,64,4,2,18,9215,0.1823871805193299,0.495840179850925,0.42282478948672114
702,66,4,2,18,9215,0.17968953986534458,0.49827460538998763,0.4221902590774621
703,68,4,2,18,9215,0.17845709173149438,0.49779292558804844,0.4229081923303377
704,70,4,2,18,9215,0.17386966194572034,0.49748676149277987,0.42339713511330007
705,72,4,2,18,9215,0.17269280166495776,0.49924085868881274,0.4225223998761492
706,74,4,2,18,9215,0.16869058572122916,0.49755202712264623,0.42273269708136413
707,76,4,2,18,9215,0.1652066660971305,0.49947473656905994,0.42172918114505537
708,78,4,2,18,9215,0.16112808184415234,0.4996839160863555,0.4220649332916393
709,80,4,2,18,9215,0.15849542792086424,0.5058574551603798,0.42213997543604415
710,82,4,2,18,9215,0.15600112109333497,0.5093771396954146,0.4230160439894039
711,84,4,2,18,9215,0.1545303178820239,0.5095837498783229,0.42258183112404313
712,86,4,2,18,9215,0.15277246834711455,0.5112858418558401,0.4225318826859004
713,88,4,2,18,9215,0.14808705862099533,0.5137175158866685,0.4218873154795211
714,90,4,2,18,9215,0.14536398915435922,0.5113332817356706,0.4227425636979995
715,92,4,2,18,9215,0.14217392119176675,0.5108989975882655,0.42276198960395395
716,94,4,2,18,9215,0.14256655149809191,0.5162746289076167,0.4232591359176521
717,96,4,2,18,9215,0.1386747541665697,0.513988466647141,0.42271509860038603
718,98,4,2,18,9215,0.13830082569349367,0.5163639826389128,0.4232594851702138
719,100,4,2,18,9215,0.1351072241638547,0.522407382631449,0.42325424065777856
720,22,4,2,19,9216,0.2730203974404769,0.4817324159040515,0.43144345930454375
721,24,4,2,19,9216,0.2683194606390352,0.4839769858378625,0.43057615044522607
722,26,4,2,19,9216,0.2607834062819048,0.48270539800276685,0.4297102631338037
723,28,4,2,19,9216,0.25526065059374764,0.48245951725035113,0.42900421059287236
724,30,4,2,19,9216,0.2521682666692212,0.4835229113984063,0.4281732332129608
725,32,4,2,19,9216,0.24307110564794537,0.48434557128548056,0.42740248165854605
726,34,4,2,19,9216,0.23911987777476382,0.4857674523461729,0.4268694638393106
727,36,4,2,19,9216,0.2346624731176893,0.4891992426106072,0.4261820229940551
728,38,4,2,19,9216,0.2281667816239092,0.488365217177699,0.4259673416430703
729,40,4,2,19,9216,0.22432996534836572,0.48990533587942153,0.4257073832566994
730,42,4,2,19,9216,0.22161433596362828,0.4874663125544452,0.42525903651063945
731,44,4,2,19,9216,0.2160717165294737,0.48894294498387086,0.4249822596733369
732,46,4,2,19,9216,0.21179742461767917,0.4919838293376104,0.42454272614520105
733,48,4,2,19,9216,0.20887625200744112,0.4946376292007828,0.4242200068500937
734,50,4,2,19,9216,0.2057690259579759,0.4965108596614487,0.4244933595319848
735,52,4,2,19,9216,0.20019783656859885,0.49649562422827137,0.4237477919937131
736,54,4,2,19,9216,0.19823920028536865,0.4930222049912775,0.4232817275059206
737,56,4,2,19,9216,0.19407374757529333,0.49130933743883115,0.42326852246497526
738,58,4,2,19,9216,0.19179471183540028,0.49570411750413435,0.4235962800802885
739,60,4,2,19,9216,0.18696400928479961,0.49662946794575863,0.4231040263358131
740,62,4,2,19,9216,0.18461765374316033,0.4996540453736372,0.4225861813995907
741,64,4,2,19,9216,0.1803711376932702,0.4983058579542163,0.4228336040067383
742,66,4,2,19,9216,0.17718209611368363,0.5006906015395788,0.4223970278244557
743,68,4,2,19,9216,0.1735536173441379,0.49984085359106917,0.42291448336284815
744,70,4,2,19,9216,0.17230809779605522,0.5026117983870233,0.42334014806061937
745,72,4,2,19,9216,0.1691411736899677,0.5039556516963454,0.4226116555140072
746,74,4,2,19,9216,0.16534573193652236,0.5042747779868056,0.42269973679302464
747,76,4,2,19,9216,0.16252258902247152,0.5023728745206177,0.42164648500460983
748,78,4,2,19,9216,0.1574181641712938,0.5101800058016823,0.4220914601609769
749,80,4,2,19,9216,0.15493341166893962,0.5093979625523037,0.42214843524050566
750,82,4,2,19,9216,0.15344459219781947,0.5128219391866707,0.4230194333526561
751,84,4,2,19,9216,0.15173872218583098,0.5137706296513691,0.4225749974811856
752,86,4,2,19,9216,0.149532871341349,0.5136462899681804,0.42261278715621003
753,88,4,2,19,9216,0.14554554243791937,0.5136603147211253,0.42176519909145965
754,90,4,2,19,9216,0.14358532499155133,0.5170988175655601,0.42273196207653924
755,92,4,2,19,9216,0.14028238197884915,0.5205309284278937,0.42277042620167254
756,94,4,2,19,9216,0.13806424735208808,0.5201661591473382,0.4234465186386845
757,96,4,2,19,9216,0.13537882574125737,0.5247047377210857,0.42282663246896024
758,98,4,2,19,9216,0.13491536426018985,0.5243592385157678,0.42317303061576494
759,100,4,2,19,9216,0.13113380599026125,0.529148678747884,0.4234367918692539
760,22,4,2,20,9217,0.27778605948196294,0.4805370110222364,0.43106549558346646
761,24,4,2,20,9217,0.27092214275087395,0.481903364507544,0.43008263675068453
762,26,4,2,20,9217,0.26443882743973296,0.4825865677197427,0.429323230596176
763,28,4,2,20,9217,0.26004707452432024,0.48367126119863685,0.42864379580331297
764,30,4,2,20,9217,0.25537217536190243,0.4805325572167243,0.4276569928652617
765,32,4,2,20,9217,0.24900174084550566,0.4860344114673928,0.42703010416604714
766,34,4,2,20,9217,0.24388290238179786,0.4862828648442596,0.4263443450174651
767,36,4,2,20,9217,0.2396637898571177,0.4882103904160347,0.4258654588646015
768,38,4,2,20,9217,0.23480557474863206,0.48854867518426187,0.42544594449218653
769,40,4,2,20,9217,0.23044948800916984,0.48832753002071594,0.425275737764365
770,42,4,2,20,9217,0.225649577838125,0.49189564647134887,0.4247172441964209
771,44,4,2,20,9217,0.2209894409840266,0.4933809185242595,0.4245359981191203
772,46,4,2,20,9217,0.21967895229719925,0.4959711686098124,0.42414623587027017
773,48,4,2,20,9217,0.21321695876682886,0.49474749376518995,0.42379416246025114
774,50,4,2,20,9217,0.2094197058535869,0.4934878592555777,0.4239652190230542
775,52,4,2,20,9217,0.20346789476869687,0.4961556695286306,0.42328445811352655
776,54,4,2,20,9217,0.20275988299879447,0.495382793602044,0.4226976318441811
777,56,4,2,20,9217,0.19879618461175702,0.5002379347680458,0.4228417244502685
778,58,4,2,20,9217,0.197541921790051,0.49875664992229146,0.42314559232113097
779,60,4,2,20,9217,0.19471160382292238,0.5004398521145678,0.42264596074646676
780,62,4,2,20,9217,0.1896623394160715,0.49798445367627225,0.4220258861681545
781,64,4,2,20,9217,0.18634919050917262,0.4999832081129385,0.4223724503542627
782,66,4,2,20,9217,0.1839124366660264,0.5011930538353702,0.4219384672820589
783,68,4,2,20,9217,0.17865266703546478,0.5062109011245819,0.4224735648323535
784,70,4,2,20,9217,0.175263723723737,0.5086746628406466,0.4228553488819941
785,72,4,2,20,9217,0.17426208405847937,0.5086536388145302,0.42205354546010915
786,74,4,2,20,9217,0.17148704767559475,0.509094975408538,0.4222632113725004
787,76,4,2,20,9217,0.16886203984924064,0.5103603897739247,0.42109264888679915
788,78,4,2,20,9217,0.16574541345497984,0.5085617726130885,0.42129611137754097
789,80,4,2,20,9217,0.16315415437005057,0.5147875404162211,0.4216448366907864
790,82,4,2,20,9217,0.1602457221080709,0.5155659733010683,0.42248220895984123
791,84,4,2,20,9217,0.15787922585168956,0.5138648797839654,0.4219610370863722
792,86,4,2,20,9217,0.15593237191565734,0.51713758526536,0.4219742553832431
793,88,4,2,20,9217,0.15294778645222085,0.5214108881580203,0.42135426203827697
794,90,4,2,20,9217,0.1488285721027952,0.5182522771189014,0.42218203550334493
795,92,4,2,20,9217,0.14838488910930114,0.5201468292001153,0.42209402157153747
796,94,4,2,20,9217,0.14556358558593455,0.5194946613587111,0.42285814527462545
797,96,4,2,20,9217,0.14402120250416728,0.5212108796331597,0.4222561969617958
798,98,4,2,20,9217,0.14057296110130313,0.5244827205815081,0.422619093223963
799,100,4,2,20,9217,0.1402502369662931,0.5248975809533127,0.42267492628399284
800,22,5,2,1,9198,0.2742017642347177,0.47492854128102246,0.47492854898900294
801,24,5,2,1,9198,0.2668357208503837,0.4745055253231063,0.474505533023514
802,26,5,2,1,9198,0.2612826079344138,0.47562045094117106,0.47562045845916195
803,28,5,2,1,9198,0.25465557893461327,0.4737445827657348,0.4737445893747864
804,30,5,2,1,9198,0.24797587443673208,0.4756611309222482,0.4756611388583583
805,32,5,2,1,9198,0.24519151524231883,0.47865843337612834,0.47865844120531675
806,34,5,2,1,9198,0.2397477042152497,0.4795640908245118,0.4795640992374251
807,36,5,2,1,9198,0.23611244910672946,0.48142031470171864,0.48142032372948207
808,38,5,2,1,9198,0.22972822173498314,0.47777569562460886,0.47777570501423433
809,40,5,2,1,9198,0.2276183777655119,0.48034335101752307,0.4803433588362319
810,42,5,2,1,9198,0.22215637289534862,0.4827121119146373,0.48271212016481496
811,44,5,2,1,9198,0.21839824397982296,0.4841872995155371,0.4841873081236483
812,46,5,2,1,9198,0.21352066868059222,0.4833676708589529,0.48336767837723926
813,48,5,2,1,9198,0.2098626340650812,0.4843061444372248,0.48430615267570737
814,50,5,2,1,9198,0.2055363787229692,0.4873561066771655,0.4873561154153102
815,52,5,2,1,9198,0.20047659128642026,0.48708718680663726,0.48708719486737834
816,54,5,2,1,9198,0.19792001097619824,0.48811893380801485,0.4881189421469277
817,56,5,2,1,9198,0.1943003801603349,0.4923184343142554,0.4923184431960776
818,58,5,2,1,9198,0.19044069681194534,0.49189577703707776,0.49189578555136465
819,60,5,2,1,9198,0.18826339811891327,0.49096595841615004,0.49096596700886747
820,62,5,2,1,9198,0.18387473742728502,0.4924859325587367,0.4924859401140352
821,64,5,2,1,9198,0.18178197416047057,0.4921278159285756,0.49212782414395195
822,66,5,2,1,9198,0.17966932082077172,0.497513294049447,0.49751330130004634
823,68,5,2,1,9198,0.176438983307201,0.4974121436911472,0.4974121519531433
824,70,5,2,1,9198,0.17120682944251944,0.4948801236284421,0.4948801315780773
825,72,5,2,1,9198,0.170431019998323,0.4967108309332025,0.4967108402159494
826,74,5,2,1,9198,0.16720140128812086,0.502567195617537,0.5025672029582008
827,76,5,2,1,9198,0.16481412823247904,0.5043495005073133,0.5043495084846268
828,78,5,2,1,9198,0.16005331661840816,0.5006228150378278,0.5006228227869364
829,80,5,2,1,9198,0.1570699258960336,0.5032811464406829,0.503281154966783
830,82,5,2,1,9198,0.15424593260890074,0.5077107334398444,0.5077107413180229
831,84,5,2,1,9198,0.1513238665466353,0.508607396332168,0.5086074044135488
832,86,5,2,1,9198,0.14870128327963097,0.5093504364565832,0.5093504452666806
833,88,5,2,1,9198,0.144961340034843,0.5107722906820346,0.5107722989294613
834,90,5,2,1,9198,0.1445761557532463,0.5108960748004666,0.5108960830913734
835,92,5,2,1,9198,0.14233167330576138,0.5113404182625728,0.5113404263240373
836,94,5,2,1,9198,0.13861231808515093,0.5150479743910155,0.5150479819676397
837,96,5,2,1,9198,0.13784552892492188,0.5167073530948725,0.5167073614767866
838,98,5,2,1,9198,0.13721349320390344,0.5232549624531939,0.5232549707761395
839,100,5,2,1,9198,0.13153557523148474,0.5221824586472273,0.5221824663459875
840,22,5,2,2,9199,0.2720201985206749,0.47590395548047953,0.4511319693826212
841,24,5,2,2,9199,0.26738304606375296,0.47706152993035744,0.4513688081018676
842,26,5,2,2,9199,0.2612024729348982,0.47902245574991686,0.4511400317099474
843,28,5,2,2,9199,0.25587113302216663,0.4788263127224702,0.44986119443296535
844,30,5,2,2,9199,0.2502829176926246,0.48070526268471847,0.4501223879703952
845,32,5,2,2,9199,0.24375629096979762,0.478192386255802,0.4510823302348317
846,34,5,2,2,9199,0.2385256727806699,0.48010836550654157,0.4509596916739189
847,36,5,2,2,9199,0.2357166781995341,0.4785360094280953,0.4502026393014071
848,38,5,2,2,9199,0.22922419544189873,0.47816332941773626,0.4488769247889927
849,40,5,2,2,9199,0.22547237685952992,0.4792119101438599,0.44933875231916226
850,42,5,2,2,9199,0.22221244793607411,0.48157950124964916,0.45102825749983144
851,44,5,2,2,9199,0.2184462027193014,0.4833009478328998,0.45203612510911034
852,46,5,2,2,9199,0.21315287206815503,0.4840586847599901,0.45098433660264325
853,48,5,2,2,9199,0.20753556213825033,0.486177407176142,0.451877080807615
854,50,5,2,2,9199,0.2050203987500938,0.48679922535886033,0.4525687839341023
855,52,5,2,2,9199,0.20001831392873498,0.48668090664634867,0.45234786831895835
856,54,5,2,2,9199,0.19611274425520073,0.4885976328682585,0.45170877012274663
857,56,5,2,2,9199,0.1946246939836361,0.48868233160486224,0.45333184457859077
858,58,5,2,2,9199,0.189871938229135,0.4909050300824171,0.4533785379627911
859,60,5,2,2,9199,0.18586648082033355,0.4912468535277009,0.4529263121506656
860,62,5,2,2,9199,0.18266220944142073,0.49376106168909956,0.4556914734338483
861,64,5,2,2,9199,0.1804038720605004,0.498250595714058,0.45584898548663694
862,66,5,2,2,9199,0.17840971101012418,0.49287842967659107,0.45644305928688883
863,68,5,2,2,9199,0.17579044354055554,0.49326213554312415,0.4552739114921609
864,70,5,2,2,9199,0.17048110876716344,0.4942214067256736,0.45370305219033585
865,72,5,2,2,9199,0.1669884299780966,0.49892260689037754,0.4555080047273657
866,74,5,2,2,9199,0.1651822254281022,0.49907645780417853,0.4563511761274417
867,76,5,2,2,9199,0.16395238623824998,0.5010288115368791,0.4593864100047147
868,78,5,2,2,9199,0.16018537464758129,0.49791566205512566,0.4559002547626457
869,80,5,2,2,9199,0.15834680094447243,0.5005916459659382,0.459324651859336
870,82,5,2,2,9199,0.15560048851710143,0.5071619619843327,0.46133780361307086
871,84,5,2,2,9199,0.15380651139461082,0.5067214096307062,0.461528357695368
872,86,5,2,2,9199,0.14815765743411377,0.5066310549434062,0.4617628309386966
873,88,5,2,2,9199,0.14740014077414298,0.510095761184195,0.4623408749487263
874,90,5,2,2,9199,0.14614919845943328,0.5098665115596802,0.4620172357896677
875,92,5,2,2,9199,0.14399761214934392,0.5148348838799466,0.46394506939431795
876,94,5,2,2,9199,0.14080538392236677,0.5111027417557628,0.46467708265900687
877,96,5,2,2,9199,0.14040108920948607,0.5159663185868957,0.4663359842319367
878,98,5,2,2,9199,0.1380100800709625,0.5144045922896023,0.4669549933014385
879,100,5,2,2,9199,0.1365713451420272,0.5158229413038955,0.4678314948003181
880,22,5,2,3,9200,0.2749074103189453,0.4744156126794725,0.44334067885738615
881,24,5,2,3,9200,0.26926737250195554,0.47484899114162754,0.4434149498464548
882,26,5,2,3,9200,0.26406676070303736,0.4761457726829191,0.44338666366637547
883,28,5,2,3,9200,0.25717483450241296,0.47475609668485264,0.4413222432505885
884,30,5,2,3,9200,0.25408462678372856,0.47423669705175625,0.44145095865405937
885,32,5,2,3,9200,0.24783120607554313,0.47488151528151384,0.44163589575213685
886,34,5,2,3,9200,0.2426968531957487,0.47563395583405554,0.4416409107191364
887,36,5,2,3,9200,0.2387964327135196,0.47832850839357866,0.44158688990071765
888,38,5,2,3,9200,0.2352952886573655,0.4798292428422426,0.44031762842683103
889,40,5,2,3,9200,0.2296992911417185,0.4769711343796923,0.44013374038721154
890,42,5,2,3,9200,0.22549795361971198,0.4782180857367766,0.4408691086917747
891,44,5,2,3,9200,0.22081056111587524,0.48039593425821514,0.44155275825897233
892,46,5,2,3,9200,0.218787060346182,0.48180744549418,0.44056414797387994
893,48,5,2,3,9200,0.2154382942657972,0.4841447697824736,0.44088497566036405
894,50,5,2,3,9200,0.20968816508253996,0.48178982758197103,0.44134910869655286
895,52,5,2,3,9200,0.20402212754921584,0.48199528166324257,0.44044345917781924
896,54,5,2,3,9200,0.20148278994402782,0.4833497061323888,0.44052438088548485
897,56,5,2,3,9200,0.1990503626404881,0.48648994637065707,0.44208247491976416
898,58,5,2,3,9200,0.19657452735736194,0.4887358386243534,0.4422700059250335
899,60,5,2,3,9200,0.1921616026307349,0.49215879706059684,0.4425485694874788
900,62,5,2,3,9200,0.19049329300330461,0.49323490740010456,0.4438753152261222
901,64,5,2,3,9200,0.18562533157633898,0.4899542103270303,0.44335635491403125
902,66,5,2,3,9200,0.1844955557457395,0.4931592048921697,0.44372933258149405
903,68,5,2,3,9200,0.18080246804292613,0.4909811887293463,0.4425581679689622
904,70,5,2,3,9200,0.17824814039932899,0.4961218123936952,0.4427337409042225
905,72,5,2,3,9200,0.17311125993696586,0.4954664363789625,0.44280259359317226
906,74,5,2,3,9200,0.16887999759927141,0.49865450900426594,0.4438674751418631
907,76,5,2,3,9200,0.1679029729244091,0.49736423914380945,0.44600142895652645
908,78,5,2,3,9200,0.16644253642991585,0.49590610538979846,0.44251441192488267
909,80,5,2,3,9200,0.16179249158805287,0.5003806112543951,0.44492838970149917
910,82,5,2,3,9200,0.15991690715317922,0.49874629067567694,0.4452875712065385
911,84,5,2,3,9200,0.1575548229406458,0.5040494781756393,0.4471193125175066
912,86,5,2,3,9200,0.15475742064775072,0.5050994722846862,0.4460507629991778
913,88,5,2,3,9200,0.15156721622147723,0.5042704767672059,0.4462990363145798
914,90,5,2,3,9200,0.15031689802974182,0.5106424267630684,0.448050404835464
915,92,5,2,3,9200,0.14589903938142706,0.5060267028393856,0.4477084315704572
916,94,5,2,3,9200,0.14275181476153076,0.5134117253577541,0.4500225101554392
917,96,5,2,3,9200,0.14223305948837853,0.5075161218140632,0.4495818757609871
918,98,5,2,3,9200,0.14247029466603203,0.5153172676422536,0.4516905478513437
919,100,5,2,3,9200,0.1367014887004103,0.5092552666637888,0.450507282587717
920,22,5,2,4,9201,0.2837701715238737,0.4728314643998614,0.43841045361563086
921,24,5,2,4,9201,0.27595786479923123,0.47199459521404385,0.43758676901487886
922,26,5,2,4,9201,0.2716019395994436,0.4746622821046238,0.4381402525713256
923,28,5,2,4,9201,0.2658115616475177,0.47455139433903293,0.4361635961323517
924,30,5,2,4,9201,0.2587983798435299,0.47610028307388375,0.4359095116625037
925,32,5,2,4,9201,0.25586914869945837,0.47694345484404066,0.4366960948674695
926,34,5,2,4,9201,0.24994985913141424,0.47667007515836196,0.4363568132489659
927,36,5,2,4,9201,0.2444642780878998,0.47826930969359116,0.436198971439041
928,38,5,2,4,9201,0.24077781055955644,0.4780121069058455,0.4353262064767567
929,40,5,2,4,9201,0.23717278026336364,0.47608457192384573,0.4341686668348519
930,42,5,2,4,9201,0.23301054237496774,0.48098644278901004,0.43508398756996863
931,44,5,2,4,9201,0.22864773657184362,0.4790777954649226,0.4351053880502787
932,46,5,2,4,9201,0.22375790559539674,0.48106612665739745,0.43465511637513826
933,48,5,2,4,9201,0.2217100656423314,0.48186318532970085,0.43477811146254625
934,50,5,2,4,9201,0.21538708947583096,0.48069868774986935,0.4342246739587042
935,52,5,2,4,9201,0.2123169625011809,0.4820451214205308,0.43404611348053157
936,54,5,2,4,9201,0.20963720723972992,0.48366927756686756,0.43410152757565057
937,56,5,2,4,9201,0.2050159088626547,0.48528754800272567,0.43563230801780034
938,58,5,2,4,9201,0.20044943968802348,0.4902084343947534,0.43634650508151035
939,60,5,2,4,9201,0.19954123536672816,0.49285909580064796,0.43652915650073243
940,62,5,2,4,9201,0.19478858732910087,0.48815915936121995,0.4367654872954768
941,64,5,2,4,9201,0.1894821526154904,0.49387882912731895,0.43667820731714124
942,66,5,2,4,9201,0.18819840885169697,0.4932266925587165,0.4365942932643595
943,68,5,2,4,9201,0.18408027822586726,0.49520349487518056,0.43630280702500984
944,70,5,2,4,9201,0.1817104998325924,0.4958544193867835,0.4365131141820163
945,72,5,2,4,9201,0.17800224251815808,0.49476892911777176,0.435755511225955
946,74,5,2,4,9201,0.17499601790147995,0.4939319127392558,0.4370936668018982
947,76,5,2,4,9201,0.1709503832873182,0.49735602269592294,0.4382958012752367
948,78,5,2,4,9201,0.16891097563865298,0.49888529075423954,0.43521636025997257
949,80,5,2,4,9201,0.1649453522572731,0.5007964103520118,0.4373960835369259
950,82,5,2,4,9201,0.1655011757318024,0.5026061653445382,0.4384664660031068
951,84,5,2,4,9201,0.16313151215987381,0.5059744764519062,0.439566866880613
952,86,5,2,4,9201,0.15870190192353886,0.5061712539292713,0.4379547870213596
953,88,5,2,4,9201,0.15597103218668582,0.5109236254240959,0.4390620294820501
954,90,5,2,4,9201,0.15164126568747507,0.5079412394764863,0.4395076031329793
955,92,5,2,4,9201,0.15108734584684777,0.5037953543691219,0.4390422932403745
956,94,5,2,4,9201,0.14996775138278076,0.5106107446610526,0.4414138942945461
957,96,5,2,4,9201,0.14717879845035742,0.5156693344674237,0.4418578220308759
958,98,5,2,4,9201,0.14407759672181497,0.51321718704641,0.4428355145584598
959,100,5,2,4,9201,0.14132469708831286,0.5176594969853093,0.4421369821963368
960,22,5,2,5,9202,0.2894120455966503,0.48280850178439455,0.43761452226612535
961,24,5,2,5,9202,0.2831616328453104,0.4845005476222388,0.43714258517707066
962,26,5,2,5,9202,0.2774681317857066,0.4856607503371922,0.4373003864897783
963,28,5,2,5,9202,0.2705104385892287,0.48418049163688137,0.43534704041282096
964,30,5,2,5,9202,0.2652031038146859,0.4857472971402565,0.4350491685843386
965,32,5,2,5,9202,0.2573092426190303,0.4868435145379016,0.435215913242275
966,34,5,2,5,9202,0.25556377418598253,0.48521148303572353,0.43442723102224073
967,36,5,2,5,9202,0.2477405594606113,0.4861336124075479,0.4342958368014046
968,38,5,2,5,9202,0.24524804829890012,0.4883569806402206,0.43371209941486455
969,40,5,2,5,9202,0.2397484669023581,0.48799235976278693,0.432283516887662
970,42,5,2,5,9202,0.23687172982028606,0.48998995824592606,0.43338930911711815
971,44,5,2,5,9202,0.23242599628001187,0.4932296820166895,0.4339338664025936
972,46,5,2,5,9202,0.2277691370613987,0.4933325167603682,0.4330088302911692
973,48,5,2,5,9202,0.2225489043231312,0.49475531668964884,0.43327788137648793
974,50,5,2,5,9202,0.21869037591804813,0.4935575826700616,0.4324045607247409
975,52,5,2,5,9202,0.21763566673652265,0.4922181973130339,0.4319673008551459
976,54,5,2,5,9202,0.21141067841449743,0.49192267862673256,0.43154742194842144
977,56,5,2,5,9202,0.2080181310296236,0.49714886576104783,0.4330276980859456
978,58,5,2,5,9202,0.2053736929606318,0.49910374521848394,0.4335759117362227
979,60,5,2,5,9202,0.20195767811322238,0.499670157640872,0.4339265375406659
980,62,5,2,5,9202,0.1986277596543001,0.49971213018630506,0.4342756081625617
981,64,5,2,5,9202,0.1960776172603477,0.5045998851682502,0.43441763207210327
982,66,5,2,5,9202,0.1919182112723289,0.5032292972131711,0.4333319906028854
983,68,5,2,5,9202,0.1901918136793998,0.5003109995641655,0.4337282906231645
984,70,5,2,5,9202,0.1878607856761193,0.5031082928358785,0.43372094765124203
985,72,5,2,5,9202,0.1821665280776855,0.5072850601321446,0.43331141584569327
986,74,5,2,5,9202,0.17985634528981562,0.5050157023129245,0.4333909926383627
987,76,5,2,5,9202,0.1781446413825508,0.5067611492594595,0.4345697192462511
988,78,5,2,5,9202,0.17492305922407048,0.5047914014714721,0.43210276192320207
989,80,5,2,5,9202,0.17126598526662623,0.5126935513690963,0.4343347213598662
990,82,5,2,5,9202,0.16955472403896552,0.5088192402976156,0.4345364907371673
991,84,5,2,5,9202,0.16654940097044546,0.5111593311135233,0.4355417366504749
992,86,5,2,5,9202,0.16409344661728198,0.5149069554143154,0.43449842002802513
993,88,5,2,5,9202,0.16221863398831032,0.5113194415466193,0.435086341853909
994,90,5,2,5,9202,0.15975865621421084,0.5139821308235539,0.4351472980178964
995,92,5,2,5,9202,0.15684034667935629,0.5133544020888792,0.4340344716013433
996,94,5,2,5,9202,0.1521517882718274,0.5200122611720602,0.43720514647312325
997,96,5,2,5,9202,0.15327593132543066,0.5227592621719073,0.43809519677075504
998,98,5,2,5,9202,0.15096285323847983,0.5275739097743354,0.43840292204706793
999,100,5,2,5,9202,0.14579857460313203,0.527762299268604,0.4378901752781523
1000,22,5,2,6,9203,0.28485837849950446,0.48152276549811923,0.43724411102397087
1001,24,5,2,6,9203,0.2774480138710722,0.48036413161613417,0.43648527065028225
1002,26,5,2,6,9203,0.2711075726347515,0.48098815441548404,0.4364452588086787
1003,28,5,2,6,9203,0.2638810446984543,0.4804077191771098,0.4344178081293142
1004,30,5,2,6,9203,0.26021238901581906,0.4832874146216137,0.43454771563061534
1005,32,5,2,6,9203,0.2550363699556473,0.48224112773126626,0.4343423215099644
1006,34,5,2,6,9203,0.2501118623541042,0.48437624255759104,0.4336804560231623
1007,36,5,2,6,9203,0.24474119815209952,0.4839482267022547,0.433342781273288
1008,38,5,2,6,9203,0.2406056183488956,0.48570184346156764,0.43268610275421365
1009,40,5,2,6,9203,0.2370940890067871,0.48620857549097324,0.4311908453699713
1010,42,5,2,6,9203,0.23381252606559788,0.48586744887233385,0.43228580000028605
1011,44,5,2,6,9203,0.22977247405594736,0.49074513192140046,0.43282633459366193
1012,46,5,2,6,9203,0.22486849112919519,0.48928588460596045,0.43189860130340896
1013,48,5,2,6,9203,0.21848729603225303,0.4902203340763358,0.43206102346871444
1014,50,5,2,6,9203,0.21621798285268978,0.4920848302985233,0.4314171359687468
1015,52,5,2,6,9203,0.21344762982992824,0.4976192875635163,0.43117935160002135
1016,54,5,2,6,9203,0.20689658496971663,0.49519213446685006,0.43073042629138647
1017,56,5,2,6,9203,0.20655418257929242,0.49625037312342185,0.4320231336379757
1018,58,5,2,6,9203,0.2029003010583833,0.49814656035246324,0.4321733470100894
1019,60,5,2,6,9203,0.19708734890576793,0.4930009812863675,0.431670775620308
1020,62,5,2,6,9203,0.19446136075955914,0.4974778236355986,0.4323248911817382
1021,64,5,2,6,9203,0.19015900119842521,0.4949145490872668,0.4319472012472705
1022,66,5,2,6,9203,0.18967491876365467,0.49810155936933903,0.4317404170607685
1023,68,5,2,6,9203,0.18689310067409498,0.4998297587009089,0.4321239952051275
1024,70,5,2,6,9203,0.18172810723051783,0.4997046042754734,0.4319955584310689
1025,72,5,2,6,9203,0.1776076973608504,0.5020069173582344,0.43158338937130075
1026,74,5,2,6,9203,0.17567685950458506,0.502832471199368,0.43169548711955896
1027,76,5,2,6,9203,0.17357560551547274,0.5045647982292486,0.43278129875763616
1028,78,5,2,6,9203,0.170457721732326,0.5044780526428215,0.43040832758686676
1029,80,5,2,6,9203,0.16837174016801393,0.5075571222463008,0.4322506782965117
1030,82,5,2,6,9203,0.16769520917145758,0.5066065585348065,0.4320454094280993
1031,84,5,2,6,9203,0.16209412836815776,0.5057724682867671,0.4327256439862846
1032,86,5,2,6,9203,0.16004429949014265,0.5043328552500943,0.431231089303372
1033,88,5,2,6,9203,0.15887676171028295,0.5147259562385114,0.4331614781167679
1034,90,5,2,6,9203,0.15385578180697326,0.5116030181384011,0.4327119103119154
1035,92,5,2,6,9203,0.1530093727586124,0.5151684428227306,0.43178085438325164
1036,94,5,2,6,9203,0.15089452531814487,0.5128024665154333,0.43384188267465496
1037,96,5,2,6,9203,0.14857511156922354,0.5125092212701718,0.4345378344431769
1038,98,5,2,6,9203,0.14496209363593782,0.5190485463955812,0.4357538345068942
1039,100,5,2,6,9203,0.14232123401763463,0.5126614146051768,0.4333692006018197
1040,22,5,2,7,9204,0.2721495065924299,0.4708557452958777,0.434899987688525
1041,24,5,2,7,9204,0.2637324241969097,0.471873587887436,0.434333679123421
1042,26,5,2,7,9204,0.25854581124249426,0.4745104632440059,0.4341531762009615
1043,28,5,2,7,9204,0.2541916935312565,0.47441600513711774,0.43238781796838355
1044,30,5,2,7,9204,0.24724667479794146,0.47797918895704017,0.43260475518276126
