,mb,mf,nModels,ntree,seed,tc,valid,valid_avg
5583,7,55,8,280,112240,15,0.45544770690661773,0.448281483250633
5584,7,55,8,300,112240,15,0.45540624626846493,0.4484997601440898
5585,7,55,8,320,112240,15,0.45652690752174546,0.44916739091381647
5586,7,55,8,340,112240,15,0.45698222644616965,0.449922118353927
5587,7,55,8,360,112240,15,0.45800291343326743,0.45070982596092823
5588,7,55,9,160,112241,15,0.46316585599372767,0.4550980024801415
5589,7,55,9,180,112241,15,0.4604479787564694,0.45229249327922205
5590,7,55,9,200,112241,15,0.45840241322827835,0.45040931367717213
5591,7,55,9,220,112241,15,0.4575787445417187,0.4490750138862912
5592,7,55,9,240,112241,15,0.4571046924044388,0.44841052054267955
5593,7,55,9,260,112241,15,0.45730748063195537,0.44811620367692034
5594,7,55,9,280,112241,15,0.45737808317607115,0.44820095298988843
5595,7,55,9,300,112241,15,0.4581219838051392,0.44843749902844154
5596,7,55,9,320,112241,15,0.4589724293011167,0.44910964183563185
5597,7,55,9,340,112241,15,0.4600565284362225,0.4498765417999836
5598,7,55,9,360,112241,15,0.46122428530692544,0.45068453297207456
5599,7,55,10,160,112242,15,0.4606413992703823,0.4548748068061043
5600,7,55,10,180,112242,15,0.45834506536501424,0.45208109879537045
5601,7,55,10,200,112242,15,0.4563596397451766,0.45015800062565703
5602,7,55,10,220,112242,15,0.455611244125829,0.4488591568263467
5603,7,55,10,240,112242,15,0.4552190275432197,0.4481774911366637
5604,7,55,10,260,112242,15,0.4549990244356177,0.4478731577883238
5605,7,55,10,280,112242,15,0.45542212879052246,0.44797648114262467
5606,7,55,10,300,112242,15,0.4560163255241146,0.44821023376560637
5607,7,55,10,320,112242,15,0.45689541035622083,0.448891625278014
5608,7,55,10,340,112242,15,0.45781131049694035,0.4496406178364624
5609,7,55,10,360,112242,15,0.4590748940760434,0.45046193060386136
5610,7,55,11,160,112243,15,0.4612527564195833,0.45469408674866335
5611,7,55,11,180,112243,15,0.4584897300904377,0.451883425487954
5612,7,55,11,200,112243,15,0.45677921327113014,0.44994595739058796
5613,7,55,11,220,112243,15,0.45604641816268643,0.4486870776227535
5614,7,55,11,240,112243,15,0.45551610171377716,0.44799548712002435
5615,7,55,11,260,112243,15,0.4555422256707794,0.44769471445056513
5616,7,55,11,280,112243,15,0.45618929140550657,0.44781376733829076
5617,7,55,11,300,112243,15,0.4566164472101095,0.44803698182336055
5618,7,55,11,320,112243,15,0.45740754692961083,0.4486937323056618
5619,7,55,11,340,112243,15,0.45838248845988655,0.44945480384769093
5620,7,55,11,360,112243,15,0.4592950872880999,0.4502612133736039
5621,7,55,12,160,112244,15,0.4630145210970778,0.45472749448567457
5622,7,55,12,180,112244,15,0.45979509030751553,0.4518431950542731
5623,7,55,12,200,112244,15,0.4583345937931613,0.4499124227551943
5624,7,55,12,220,112244,15,0.4572823646649978,0.44863493669719545
5625,7,55,12,240,112244,15,0.45706597584932757,0.44794989990799366
5626,7,55,12,260,112244,15,0.456770364070135,0.4476311084534243
5627,7,55,12,280,112244,15,0.45741540874489883,0.4477660552649166
5628,7,55,12,300,112244,15,0.4579261594309589,0.4479957827315337
5629,7,55,12,320,112244,15,0.4588940755434664,0.4486530414449806
5630,7,55,12,340,112244,15,0.4590782873382394,0.4493437380962623
5631,7,55,12,360,112244,15,0.45988601729139916,0.4501381280181891
5632,7,55,13,160,112245,15,0.46160314919220663,0.45463866093986927
5633,7,55,13,180,112245,15,0.45885424051388546,0.45174422285336
5634,7,55,13,200,112245,15,0.4568504338938494,0.44979507443568073
5635,7,55,13,220,112245,15,0.45598867445924207,0.4485092983242829
5636,7,55,13,240,112245,15,0.4554184521829798,0.4478130081364436
5637,7,55,13,260,112245,15,0.4553655275553021,0.4475077418033208
5638,7,55,13,280,112245,15,0.45557557851562086,0.44762354449713226
5639,7,55,13,300,112245,15,0.4558473090308478,0.44784246850806675
5640,7,55,13,320,112245,15,0.4564796807857575,0.44847733288517516
5641,7,55,13,340,112245,15,0.4577638278480107,0.4491857780995484
5642,7,55,13,360,112245,15,0.4588940779214872,0.44998836056031627
5643,7,55,14,160,112246,15,0.46473038451219356,0.4547912294705834
5644,7,55,14,180,112246,15,0.46215131331877823,0.45190296998749485
5645,7,55,14,200,112246,15,0.4603296399660477,0.4499453225568931
5646,7,55,14,220,112246,15,0.45908295392529624,0.4486407560653448
5647,7,55,14,240,112246,15,0.4585778176570474,0.44793979594426725
5648,7,55,14,260,112246,15,0.45832671666638347,0.4476189747980687
5649,7,55,14,280,112246,15,0.4588709871449776,0.4477456713163575
5650,7,55,14,300,112246,15,0.45969870817268393,0.4479882515771041
5651,7,55,14,320,112246,15,0.46018424390064827,0.44859714536861933
5652,7,55,14,340,112246,15,0.4615103333698383,0.44933176358761734
5653,7,55,14,360,112246,15,0.4624006698191773,0.4501154379008829
5654,7,55,15,160,112247,15,0.45932400860853667,0.45458672891818425
5655,7,55,15,180,112247,15,0.4566350351658892,0.45168756705440505
5656,7,55,15,200,112247,15,0.45487296646066805,0.4497264454746977
5657,7,55,15,220,112247,15,0.4537832106050771,0.4484131787708874
5658,7,55,15,240,112247,15,0.4535024175861606,0.4477197690850966
5659,7,55,15,260,112247,15,0.45317948314804973,0.4473899014509808
5660,7,55,15,280,112247,15,0.45294441730895857,0.44747331793059825
5661,7,55,15,300,112247,15,0.45369067224081716,0.44773321078279193
5662,7,55,15,320,112247,15,0.4545214260781876,0.4483389827925258
5663,7,55,15,340,112247,15,0.45559728684441336,0.44906959815161496
5664,7,55,15,360,112247,15,0.4566195597894382,0.44985053758938426
5665,7,55,16,160,112248,15,0.46150132100809094,0.45452483161401774
5666,7,55,16,180,112248,15,0.45904015575521784,0.4516356026035559
5667,7,55,16,200,112248,15,0.4574430235639591,0.44968616841235254
5668,7,55,16,220,112248,15,0.4566305676250485,0.4483821084527303
5669,7,55,16,240,112248,15,0.45604033047573034,0.44767434855610105
5670,7,55,16,260,112248,15,0.4563335453326911,0.44736519038552963
5671,7,55,16,280,112248,15,0.4560761425250856,0.4474072312113783
5672,7,55,16,300,112248,15,0.4566248472575283,0.4476644613673075
5673,7,55,16,320,112248,15,0.45798997358718174,0.4483048134967125
5674,7,55,16,340,112248,15,0.4587097914645256,0.44902117339966036
5675,7,55,16,360,112248,15,0.45977081257848507,0.44980676023198735
5676,7,55,17,160,112249,15,0.46068896614881294,0.4544105603710052
5677,7,55,17,180,112249,15,0.458201709169507,0.45152469530759703
5678,7,55,17,200,112249,15,0.45656374862123056,0.4495788283865844
5679,7,55,17,220,112249,15,0.45591265912996076,0.4482910243633645
5680,7,55,17,240,112249,15,0.4557604903500507,0.4475929019933585
5681,7,55,17,260,112249,15,0.4558904267141101,0.44728808562522804
5682,7,55,17,280,112249,15,0.45676776482358383,0.44737707539415744
5683,7,55,17,300,112249,15,0.456763161178693,0.4476043095970852
5684,7,55,17,320,112249,15,0.4580267831752464,0.4482643844955455
5685,7,55,17,340,112249,15,0.4594252012411346,0.44899723326274155
5686,7,55,17,360,112249,15,0.4604718355542898,0.44977672931218193
5687,7,55,18,160,112250,15,0.46177675319616945,0.4543824942328934
5688,7,55,18,180,112250,15,0.4596536477344939,0.45151861135288945
5689,7,55,18,200,112250,15,0.4583647560321751,0.4495912906564673
5690,7,55,18,220,112250,15,0.4574777594567225,0.44831273387275744
5691,7,55,18,240,112250,15,0.4570717900330748,0.4476107019417884
5692,7,55,18,260,112250,15,0.4566880362553726,0.4472855290792361
5693,7,55,18,280,112250,15,0.45712874891268407,0.4473730758413392
5694,7,55,18,300,112250,15,0.45806961272674984,0.4476268461674343
5695,7,55,18,320,112250,15,0.45889571206055857,0.44827958096965737
5696,7,55,18,340,112250,15,0.4598196668181622,0.44901010761683824
5697,7,55,18,360,112250,15,0.46074171804400965,0.44978075728363104
5698,7,55,19,160,112251,15,0.4624175320007737,0.45438464629351044
5699,7,55,19,180,112251,15,0.46043510820941913,0.4515501311434435
5700,7,55,19,200,112251,15,0.45884750664330093,0.4496287619083872
5701,7,55,19,220,112251,15,0.4573681874212654,0.4483251948372821
5702,7,55,19,240,112251,15,0.4568468102626695,0.44761234284484736
5703,7,55,19,260,112251,15,0.45703682290517045,0.4472975285588117
5704,7,55,19,280,112251,15,0.45711144042433216,0.4473609751508095
5705,7,55,19,300,112251,15,0.45791357155961243,0.447626919446314
5706,7,55,19,320,112251,15,0.458813993101076,0.4482878350313744
5707,7,55,19,340,112251,15,0.45990712146472346,0.44901732219030116
5708,7,55,19,360,112251,15,0.4610775587269675,0.4497959756754514
5709,7,55,20,160,112252,15,0.4628599773704593,0.4544074628535881
5710,7,55,20,180,112252,15,0.4611847425550663,0.4516164431692015
5711,7,55,20,200,112252,15,0.4598359413382643,0.4497010855120132
5712,7,55,20,220,112252,15,0.45888411307009713,0.44840368860205854
5713,7,55,20,240,112252,15,0.45832118133837385,0.447675321600609
5714,7,55,20,260,112252,15,0.4582701225864095,0.44736433247279306
5715,7,55,20,280,112252,15,0.45854095026173325,0.4474248501628216
5716,7,55,20,300,112252,15,0.45911858072356954,0.44769378479508154
5717,7,55,20,320,112252,15,0.45985040529345467,0.44834683114771434
5718,7,55,20,340,112252,15,0.46111101273093225,0.44909526376542885
5719,7,55,20,360,112252,15,0.4621905121186745,0.4498834998078319
5720,7,55,1,160,112233,17,0.46002297529271474,0.4600229828773502
5721,7,55,1,180,112233,17,0.45754003681202016,0.45754004403703574
5722,7,55,1,200,112233,17,0.4565129802549847,0.45651298835915305
5723,7,55,1,220,112233,17,0.45589623463737405,0.45589624186742944
5724,7,55,1,240,112233,17,0.4560956487830913,0.4560956565085477
5725,7,55,1,260,112233,17,0.4565533596724673,0.45655336644827393
5726,7,55,1,280,112233,17,0.4570323496660265,0.45703235642947
5727,7,55,1,300,112233,17,0.4580392813944927,0.4580392892848506
5728,7,55,1,320,112233,17,0.4595830816026592,0.45958308842870393
5729,7,55,1,340,112233,17,0.4609597993773772,0.4609598069335937
5730,7,55,1,360,112233,17,0.46240182360357995,0.4624018304299512
5731,7,55,2,160,112234,17,0.46062801757441413,0.4563097836658571
5732,7,55,2,180,112234,17,0.45855664316819117,0.4538992308756976
5733,7,55,2,200,112234,17,0.45715797538476843,0.45254589110952903
5734,7,55,2,220,112234,17,0.45723703794637294,0.4520704120546478
5735,7,55,2,240,112234,17,0.45726984460545433,0.45200072761086485
5736,7,55,2,260,112234,17,0.4579348224942917,0.45241554960998137
5737,7,55,2,280,112234,17,0.45888522376544233,0.4529819456826333
5738,7,55,2,300,112234,17,0.45973618377582093,0.45375494131535127
5739,7,55,2,320,112234,17,0.46073319005430713,0.45498173474522463
5740,7,55,2,340,112234,17,0.46179135959915574,0.45598132924834167
5741,7,55,2,360,112234,17,0.4632279327494135,0.45738304284982484
5742,7,55,3,160,112235,17,0.46085225055410195,0.45495893905171925
5743,7,55,3,180,112235,17,0.459466828452272,0.4527180099320613
5744,7,55,3,200,112235,17,0.4584984907275958,0.4514113239766266
5745,7,55,3,220,112235,17,0.4578189910250324,0.45076789857532523
5746,7,55,3,240,112235,17,0.4576908294355925,0.45060824473758654
5747,7,55,3,260,112235,17,0.45829318609389325,0.45100826872796707
5748,7,55,3,280,112235,17,0.45887126939058687,0.4514972773071937
5749,7,55,3,300,112235,17,0.4595234776536757,0.4521305939092528
5750,7,55,3,320,112235,17,0.4610714986788296,0.45331673343339124
5751,7,55,3,340,112235,17,0.462309880614615,0.45433422183519956
5752,7,55,3,360,112235,17,0.46347913840587457,0.45562641640659
5753,7,55,4,160,112236,17,0.45880483662916577,0.4538039001937634
5754,7,55,4,180,112236,17,0.45715535106361677,0.45165626913168544
5755,7,55,4,200,112236,17,0.4560410840474124,0.4502762759395518
5756,7,55,4,220,112236,17,0.4558301397521892,0.4496807750043845
5757,7,55,4,240,112236,17,0.4558927416102808,0.4495256007428862
5758,7,55,4,260,112236,17,0.4567022460698444,0.4499542237343347
5759,7,55,4,280,112236,17,0.457658168363678,0.4505036773696077
5760,7,55,4,300,112236,17,0.458383394280074,0.4510917000765196
5761,7,55,4,320,112236,17,0.4594731003250746,0.45220130856288865
5762,7,55,4,340,112236,17,0.46074920562730665,0.45320154529031564
5763,7,55,4,360,112236,17,0.4616597398060897,0.4543414835651105
5764,7,55,5,160,112237,17,0.458905573010859,0.45312586968069696
5765,7,55,5,180,112237,17,0.4572218399163885,0.4509817612416826
5766,7,55,5,200,112237,17,0.4560837712528567,0.44959551695721
5767,7,55,5,220,112237,17,0.45565742812066407,0.44897749314936475
5768,7,55,5,240,112237,17,0.4554334438884536,0.44874537678731075
5769,7,55,5,260,112237,17,0.456346234745816,0.4492046291370548
5770,7,55,5,280,112237,17,0.4573840706416644,0.44979661610224086
5771,7,55,5,300,112237,17,0.45814938773161024,0.4503764341579532
5772,7,55,5,320,112237,17,0.4590522583824833,0.4514371240108628
5773,7,55,5,340,112237,17,0.4602592313740346,0.45245546881252574
5774,7,55,5,360,112237,17,0.46126881596025293,0.4535639509104426
5775,7,55,6,160,112238,17,0.4602934537315561,0.4529164668717106
5776,7,55,6,180,112238,17,0.4578713342681953,0.4506642463154799
5777,7,55,6,200,112238,17,0.4566793765210776,0.4492530845054744
5778,7,55,6,220,112238,17,0.4564747331935622,0.4486383350931118
5779,7,55,6,240,112238,17,0.45665235661342096,0.44840257690786084
5780,7,55,6,260,112238,17,0.45718557287759837,0.4488199194442299
5781,7,55,6,280,112238,17,0.45787230527335826,0.4493831388145826
5782,7,55,6,300,112238,17,0.45868016510412707,0.44996091141834504
5783,7,55,6,320,112238,17,0.46002570465212705,0.451023656151146
5784,7,55,6,340,112238,17,0.46148965101147826,0.4520742056008773
5785,7,55,6,360,112238,17,0.4632122340099151,0.45324556021369405
5786,7,55,7,160,112239,17,0.45967258564007535,0.4527164482415909
5787,7,55,7,180,112239,17,0.4575879897910373,0.45042898394754666
5788,7,55,7,200,112239,17,0.4571062620051668,0.44909123501960485
5789,7,55,7,220,112239,17,0.4568971121808031,0.44847753604579876
5790,7,55,7,240,112239,17,0.45717092958735067,0.4482772070102738
5791,7,55,7,260,112239,17,0.457578983345899,0.4486647755367709
5792,7,55,7,280,112239,17,0.45820775320957763,0.44921707996975346
5793,7,55,7,300,112239,17,0.4591177124036571,0.4498079908731616
5794,7,55,7,320,112239,17,0.460431246481253,0.45086008445042086
5795,7,55,7,340,112239,17,0.46210014434797786,0.45195224058041467
5796,7,55,7,360,112239,17,0.46337171858101817,0.45308861039086196
5797,7,55,8,160,112240,17,0.45925668052196533,0.4524624888606027
5798,7,55,8,180,112240,17,0.4568195806390201,0.45012382210955754
5799,7,55,8,200,112240,17,0.4562176340256352,0.448839016581008
5800,7,55,8,220,112240,17,0.45614617869582263,0.4482526020605938
5801,7,55,8,240,112240,17,0.4559368297697314,0.4480359425802114
5802,7,55,8,260,112240,17,0.4560447571694823,0.44833588198639
5803,7,55,8,280,112240,17,0.4566948522912472,0.44886721580742156
5804,7,55,8,300,112240,17,0.45717426532792577,0.44939998938157905
5805,7,55,8,320,112240,17,0.4583805055938723,0.45043345267236257
5806,7,55,8,340,112240,17,0.4600398013642603,0.45156105272955155
5807,7,55,8,360,112240,17,0.4612266157788046,0.4526737096211784
5808,7,55,9,160,112241,17,0.4614276951866092,0.45249551622549405
5809,7,55,9,180,112241,17,0.459465000425026,0.4501611066553012
5810,7,55,9,200,112241,17,0.45893971227954955,0.44892960357901757
5811,7,55,9,220,112241,17,0.4581692718161028,0.4483012957620687
5812,7,55,9,240,112241,17,0.45795045643556015,0.44804264313527536
5813,7,55,9,260,112241,17,0.45806810849090596,0.44828887925157423
5814,7,55,9,280,112241,17,0.4586625686738587,0.4487842467523741
5815,7,55,9,300,112241,17,0.4596974643012022,0.44934670755541994
5816,7,55,9,320,112241,17,0.4611818761803163,0.45040247987137316
5817,7,55,9,340,112241,17,0.4621597582237775,0.45149706527953104
5818,7,55,9,360,112241,17,0.4638724359316073,0.452640084871476
5819,7,55,10,160,112242,17,0.46034249015912065,0.4524053929047163
5820,7,55,10,180,112242,17,0.45829297707578004,0.45006226621740136
5821,7,55,10,200,112242,17,0.45739585169483876,0.44883298538293187
5822,7,55,10,220,112242,17,0.45642816336098174,0.4481484167131388
5823,7,55,10,240,112242,17,0.4571373408513408,0.44795986790159875
5824,7,55,10,260,112242,17,0.45737795094387285,0.44817844860637596
5825,7,55,10,280,112242,17,0.4579156021364417,0.44865731340490067
5826,7,55,10,300,112242,17,0.45889173662289534,0.4492222658046269
5827,7,55,10,320,112242,17,0.4601807957125061,0.4502809747891255
5828,7,55,10,340,112242,17,0.4615101005081413,0.45137561303494206
5829,7,55,10,360,112242,17,0.46285048935045514,0.45250740568869696
5830,7,55,11,160,112243,17,0.46089587452012826,0.4524086245878814
5831,7,55,11,180,112243,17,0.4586048771975038,0.4500463494850016
5832,7,55,11,200,112243,17,0.4571848077175288,0.4487497324620685
5833,7,55,11,220,112243,17,0.45682702753890714,0.44806073867387164
5834,7,55,11,240,112243,17,0.4567117862188512,0.44784400788556566
5835,7,55,11,260,112243,17,0.45671046868570064,0.44801268193598176
5836,7,55,11,280,112243,17,0.45738295938103346,0.44847897588211266
5837,7,55,11,300,112243,17,0.45868634401039776,0.44909543662900947
5838,7,55,11,320,112243,17,0.4593053086609017,0.45009079118591216
5839,7,55,11,340,112243,17,0.4606325749739119,0.4511860297081924
5840,7,55,11,360,112243,17,0.46198706026663416,0.4523111668564852
5841,7,55,12,160,112244,17,0.4600649253699271,0.4523448349249204
5842,7,55,12,180,112244,17,0.4578980109958834,0.4499706938333129
5843,7,55,12,200,112244,17,0.4570807700687953,0.44868728764817584
5844,7,55,12,220,112244,17,0.4566746911831015,0.4479937025194164
5845,7,55,12,240,112244,17,0.4567568498446273,0.44776844701047197
5846,7,55,12,260,112244,17,0.45737217476746483,0.44794610114593375
5847,7,55,12,280,112244,17,0.45813069169411835,0.4484047945407644
5848,7,55,12,300,112244,17,0.45914899847054164,0.4490352356871526
5849,7,55,12,320,112244,17,0.4610111516083609,0.45007658234330516
5850,7,55,12,340,112244,17,0.46198008195415136,0.45115191136277627
5851,7,55,12,360,112244,17,0.4631149529345159,0.4522660655741616
5852,7,55,13,160,112245,17,0.4586080977003209,0.45216742449228503
5853,7,55,13,180,112245,17,0.45623753367402187,0.44976166580128374
5854,7,55,13,200,112245,17,0.45554390531829075,0.4485106050738084
5855,7,55,13,220,112245,17,0.4554542022147281,0.4478374904465284
5856,7,55,13,240,112245,17,0.4553247200001113,0.4475915185380937
5857,7,55,13,260,112245,17,0.4552455358688504,0.4477374181986406
5858,7,55,13,280,112245,17,0.4565627276420132,0.44823370055187456
5859,7,55,13,300,112245,17,0.45768021566840306,0.44889099278526007
5860,7,55,13,320,112245,17,0.4587985838677004,0.4499127370967245
5861,7,55,13,340,112245,17,0.46025000852025283,0.45099272942644897
5862,7,55,13,360,112245,17,0.4615717892394187,0.45210493063462587
5863,7,55,14,160,112246,17,0.4627478600026551,0.4523046160549994
5864,7,55,14,180,112246,17,0.4608649676515604,0.44990883867130355
5865,7,55,14,200,112246,17,0.459490445736958,0.44862429052930597
5866,7,55,14,220,112246,17,0.4594232803941636,0.4479800773041009
5867,7,55,14,240,112246,17,0.45936381912255236,0.44772474260448925
5868,7,55,14,260,112246,17,0.459626257430333,0.447856475379612
5869,7,55,14,280,112246,17,0.4601713960497455,0.44834056352260465
5870,7,55,14,300,112246,17,0.46092434220238737,0.448990607660803
5871,7,55,14,320,112246,17,0.4620291078237042,0.4500001598474383
5872,7,55,14,340,112246,17,0.4635225403778074,0.45110755145190073
5873,7,55,14,360,112246,17,0.46451294415186806,0.45218797843507513
5874,7,55,15,160,112247,17,0.4599122743645456,0.45225001306636115
5875,7,55,15,180,112247,17,0.4584517037691361,0.4498879600456376
5876,7,55,15,200,112247,17,0.4573461709182318,0.448590641845732
5877,7,55,15,220,112247,17,0.4568509553249634,0.4479353066737267
5878,7,55,15,240,112247,17,0.4565354668364085,0.44765649753943515
5879,7,55,15,260,112247,17,0.4570391770480782,0.44779253333691293
5880,7,55,15,280,112247,17,0.45727429983945084,0.4482404253567651
5881,7,55,15,300,112247,17,0.4579051748747834,0.4488779120299982
5882,7,55,15,320,112247,17,0.4590187127292916,0.4498754570712266
5883,7,55,15,340,112247,17,0.4604567878527196,0.450985944354519
5884,7,55,15,360,112247,17,0.4619470746560056,0.4520808763665663
5885,7,55,16,160,112248,17,0.45942559962090834,0.45216068621433764
5886,7,55,16,180,112248,17,0.4578015303454547,0.4498226655257854
5887,7,55,16,200,112248,17,0.456201575573297,0.44848486259081355
5888,7,55,16,220,112248,17,0.4559982575067247,0.4478404003430531
5889,7,55,16,240,112248,17,0.4565961980436932,0.4475950029430759
5890,7,55,16,260,112248,17,0.4571612044143404,0.44775063230455253
5891,7,55,16,280,112248,17,0.4577664772778854,0.44818969510775825
5892,7,55,16,300,112248,17,0.4591832327724367,0.44886080256039385
5893,7,55,16,320,112248,17,0.46023637174553594,0.4498455886702229
5894,7,55,16,340,112248,17,0.46130541761629634,0.4509366586505476
5895,7,55,16,360,112248,17,0.4629347883105497,0.4520551957391235
5896,7,55,17,160,112249,17,0.4590235499879051,0.45205443083108016
5897,7,55,17,180,112249,17,0.45674951274673625,0.44969805825231574
5898,7,55,17,200,112249,17,0.45605674204358043,0.4483846823221951
5899,7,55,17,220,112249,17,0.4562310124686076,0.44775808376571163
5900,7,55,17,240,112249,17,0.4566883255181251,0.4475237676372783
5901,7,55,17,260,112249,17,0.45712664831574107,0.4476756576896452
5902,7,55,17,280,112249,17,0.4576647563924756,0.44810599399004164
5903,7,55,17,300,112249,17,0.4582013104822234,0.44876150423161965
5904,7,55,17,320,112249,17,0.4594835234661229,0.44973892937498006
5905,7,55,17,340,112249,17,0.4615146327685412,0.450871983200195
5906,7,55,17,360,112249,17,0.4629509414829342,0.45199822240408766
5907,7,55,18,160,112250,17,0.4592602289978312,0.45198441663960676
5908,7,55,18,180,112250,17,0.45695138417043013,0.44960596390109814
5909,7,55,18,200,112250,17,0.45559832798024147,0.44827426970737055
5910,7,55,18,220,112250,17,0.45507719415144066,0.44764451981635944
5911,7,55,18,240,112250,17,0.4556927565471308,0.44743392778839847
5912,7,55,18,260,112250,17,0.4565487741764536,0.44761892460854824
5913,7,55,18,280,112250,17,0.4572872081176952,0.4480547086675862
5914,7,55,18,300,112250,17,0.4578745579463156,0.44869401451834856
5915,7,55,18,320,112250,17,0.4588288219082836,0.44965627487052606
5916,7,55,18,340,112250,17,0.46013233690272776,0.45078719997443706
5917,7,55,18,360,112250,17,0.4615717134836405,0.451907982556169
5918,7,55,19,160,112251,17,0.46111259044223907,0.4520179439262786
5919,7,55,19,180,112251,17,0.4589173333093693,0.44962959037571143
5920,7,55,19,200,112251,17,0.45764904157150027,0.4482883516725235
5921,7,55,19,220,112251,17,0.45776186945623487,0.4476842717403756
5922,7,55,19,240,112251,17,0.45782480765401473,0.4474774999049717
5923,7,55,19,260,112251,17,0.4578448054277874,0.44763537042906165
5924,7,55,19,280,112251,17,0.45848541623401595,0.4480685434724077
5925,7,55,19,300,112251,17,0.4600384008605483,0.4487391657725473
5926,7,55,19,320,112251,17,0.46122580785117895,0.44970946650821164
5927,7,55,19,340,112251,17,0.46250973222846326,0.4508356764375467
5928,7,55,19,360,112251,17,0.4634797588145367,0.4519341838512274
5929,7,55,20,160,112252,17,0.46158825842126483,0.45206570758521863
5930,7,55,20,180,112252,17,0.4590995746988507,0.449663274929687
5931,7,55,20,200,112252,17,0.4579806978271137,0.44831492135213946
5932,7,55,20,220,112252,17,0.45751082398625414,0.4477048186280526
5933,7,55,20,240,112252,17,0.45761270860035197,0.4475030778684628
5934,7,55,20,260,112252,17,0.45840282418092027,0.4476742933384076
5935,7,55,20,280,112252,17,0.45942777443055344,0.4481217328533723
5936,7,55,20,300,112252,17,0.46016210652989253,0.44878365882580806
5937,7,55,20,320,112252,17,0.46050910216820623,0.44971231810835466
5938,7,55,20,340,112252,17,0.46196034259116664,0.4508495813150801
5939,7,55,20,360,112252,17,0.4633718032359403,0.4519499135321136
5940,7,60,1,160,112233,13,0.46582331969446006,0.46582332744351423
5941,7,60,1,180,112233,13,0.46272318027781467,0.4627231883940071
5942,7,60,1,200,112233,13,0.46009877518972886,0.46009878300944634
5943,7,60,1,220,112233,13,0.4583013785920711,0.458301386605578
5944,7,60,1,240,112233,13,0.45765129687670825,0.4576513039507418
5945,7,60,1,260,112233,13,0.45704792773014463,0.4570479348183276
5946,7,60,1,280,112233,13,0.4567235788414759,0.45672358630921817
5947,7,60,1,300,112233,13,0.45699862241477224,0.4569986299944568
5948,7,60,1,320,112233,13,0.4571408168532703,0.45714082453257787
5949,7,60,1,340,112233,13,0.45824010793902703,0.4582401156492575
5950,7,60,1,360,112233,13,0.45920117961900847,0.45920118691788925
5951,7,60,2,160,112234,13,0.46673314567607393,0.462644414962064
5952,7,60,2,180,112234,13,0.46348569754496627,0.4592991520974178
5953,7,60,2,200,112234,13,0.46210936703169,0.45717524742832366
5954,7,60,2,220,112234,13,0.4605433631297174,0.4553090279914423
5955,7,60,2,240,112234,13,0.4595636342788361,0.45436585584622624
5956,7,60,2,260,112234,13,0.4594640840178794,0.45384698764589587
5957,7,60,2,280,112234,13,0.4592189964815177,0.45347471204683704
5958,7,60,2,300,112234,13,0.45903990722057153,0.4533750473833679
5959,7,60,2,320,112234,13,0.45907739067179926,0.45336692364834036
5960,7,60,2,340,112234,13,0.4595362061727151,0.45406163447134096
5961,7,60,2,360,112234,13,0.4599953497900502,0.45458442066807836
5962,7,60,3,160,112235,13,0.4651450356641258,0.46110159141059315
5963,7,60,3,180,112235,13,0.4623112102855203,0.457822433518172
5964,7,60,3,200,112235,13,0.4600623661927079,0.4555959977923185
5965,7,60,3,220,112235,13,0.45881502177731687,0.4538886618336378
5966,7,60,3,240,112235,13,0.4578047585415057,0.4527947514596367
5967,7,60,3,260,112235,13,0.4572132466921186,0.4521834477790076
5968,7,60,3,280,112235,13,0.4572698120603307,0.45184747020230726
5969,7,60,3,300,112235,13,0.45754952361152335,0.4518042991240723
5970,7,60,3,320,112235,13,0.45826404394792025,0.45196556123634074
5971,7,60,3,340,112235,13,0.4585581265263832,0.45246098650563843
5972,7,60,3,360,112235,13,0.45937434167945834,0.4530197496825323
5973,7,60,4,160,112236,13,0.46465954938419424,0.46018512629912606
5974,7,60,4,180,112236,13,0.46143229406591835,0.4568592935424053
5975,7,60,4,200,112236,13,0.4592053786103158,0.4545510557386855
5976,7,60,4,220,112236,13,0.4574502670165092,0.4527895684266049
5977,7,60,4,240,112236,13,0.4565330931725915,0.45167378431743765
5978,7,60,4,260,112236,13,0.45588035076092515,0.4510171970859229
5979,7,60,4,280,112236,13,0.45580510730497625,0.4506246702944294
5980,7,60,4,300,112236,13,0.4562412964703973,0.45062979621392574
5981,7,60,4,320,112236,13,0.45657352695867787,0.45077797250727325
5982,7,60,4,340,112236,13,0.457001750814908,0.45122660615862503
5983,7,60,4,360,112236,13,0.4577942442806928,0.451797078828235
5984,7,60,5,160,112237,13,0.4666188955229727,0.4599623170648565
5985,7,60,5,180,112237,13,0.46332766137702336,0.4565655944770796
5986,7,60,5,200,112237,13,0.46131202837704083,0.4542693689337356
5987,7,60,5,220,112237,13,0.45996995881321867,0.45253455776020096
5988,7,60,5,240,112237,13,0.45879395646090904,0.45135054799947266
5989,7,60,5,260,112237,13,0.4583590285788977,0.4506783640877367
5990,7,60,5,280,112237,13,0.45780376873550765,0.45017716029308225
5991,7,60,5,300,112237,13,0.45757581888501875,0.4500702449591936
5992,7,60,5,320,112237,13,0.45846009744397753,0.4503502908600266
5993,7,60,5,340,112237,13,0.4586793196791933,0.4507188189943536
5994,7,60,5,360,112237,13,0.45958932647138767,0.4513172475840958
