,m,nModels,ntree,seed,train,train_avg,valid,valid_avg
297,140,3,200,12400,0.08799764378776845,0.08782299626059023,0.4774476515711714,0.4589475493580715
298,140,3,220,12400,0.07892473244136611,0.07882112544116762,0.4781351052422951,0.4587867130948386
299,140,3,240,12400,0.07125220192385674,0.07117570411657315,0.479485119027283,0.4591671421634782
300,140,3,260,12400,0.06449327974175112,0.06477174764219383,0.4815999472291891,0.4602523109200676
301,140,4,140,12401,0.13149261005297425,0.12906384525501324,0.474232012014316,0.4591513621973384
302,140,4,160,12401,0.11466167174177673,0.11265912424729907,0.4723717046147658,0.4564922028889084
303,140,4,180,12401,0.10048893931668512,0.09905671723052528,0.4716035689952127,0.4552898554469562
304,140,4,200,12401,0.08896953689077249,0.08794811370470433,0.4717136467845332,0.4549859453851614
305,140,4,220,12401,0.07954250497895979,0.07886741293959988,0.4724737493835545,0.454779451476173
306,140,4,240,12401,0.0717510443763748,0.07120694895198211,0.4739341555891132,0.4550816394092424
307,140,4,260,12401,0.065137400034582,0.06476856489111625,0.4759543974229689,0.4560492138116229
308,140,5,140,12402,0.1347518420566567,0.12992334917828255,0.4762899865805159,0.4580067288069151
309,140,5,160,12402,0.11834333169093587,0.11357339449259,0.4743749357040991,0.4553228650727366
310,140,5,180,12402,0.10371094762834604,0.09981122661902428,0.4738256309420305,0.4539558469079968
311,140,5,200,12402,0.09180699998050876,0.08857712877991752,0.4742655628723865,0.4535532034812328
312,140,5,220,12402,0.08243480349146877,0.07946318401022201,0.4753451930303452,0.4533949795545522
313,140,5,240,12402,0.07446451988248068,0.07176018523479906,0.4765461547249806,0.453616554851579
314,140,5,260,12402,0.06753244812256154,0.0652390189789501,0.4785158841778828,0.4545252916023752
315,140,6,140,12403,0.13225070452051252,0.1300879799766625,0.4759880461280764,0.4572430286060372
316,140,6,160,12403,0.11393648246887066,0.1134604372920632,0.4751394475456396,0.4546004256812415
317,140,6,180,12403,0.10000244578610044,0.09970430775625788,0.4752292250111379,0.4532590002270905
318,140,6,200,12403,0.0891009560984345,0.08855134270110594,0.4761763261322555,0.4528835744538927
319,140,6,220,12403,0.07976703536758141,0.07942193662723261,0.477733350219534,0.452765071029433
320,140,6,240,12403,0.07238093357899253,0.0717873547885286,0.4798626137130763,0.4530681001779322
321,140,6,260,12403,0.06561210026042638,0.06523748033356795,0.4821404836281615,0.4540002010571022
322,140,7,140,12404,0.1336556917799978,0.13038955105581046,0.4743913320443396,0.4561892096529472
323,140,7,160,12404,0.11663458137073693,0.11375210872245554,0.4728626919423707,0.453519633015651
324,140,7,180,12404,0.10239032215347453,0.0999601179940225,0.473000243515524,0.4521626850167055
325,140,7,200,12404,0.09119707017920872,0.08882564553059563,0.473089682523917,0.4516932328790752
326,140,7,220,12404,0.0815430527757958,0.07963956212187462,0.474526122447885,0.4516580577195348
327,140,7,240,12404,0.0736946109749329,0.0719887002870358,0.4757776259361559,0.4519002621729917
328,140,7,260,12404,0.06698549865391891,0.06542796452396568,0.4781188942755952,0.4528670769329378
329,140,8,140,12405,0.12544936036222026,0.12958841848967695,0.4825923914973052,0.4560762883901941
330,140,8,160,12405,0.10992141254906797,0.11313352365913637,0.480560903582397,0.4532802854629704
331,140,8,180,12405,0.09678135463025014,0.09945186567253654,0.4805983742640757,0.4519003181679732
332,140,8,200,12405,0.085971693825744,0.08838067730646426,0.4805521533344999,0.4512951138860314
333,140,8,220,12405,0.07697886107841516,0.079235645691709,0.4812143907055394,0.4511483812588688
334,140,8,240,12405,0.06919930018324821,0.07158100308137802,0.4826362091394521,0.4513489747873897
335,140,8,260,12405,0.06303703028493783,0.06507977577180737,0.4841898642910598,0.4522150788954111
336,140,9,140,12406,0.13431022284107078,0.12995377866640734,0.4751536445414134,0.4554277306501007
337,140,9,160,12406,0.11783219371449084,0.11352818579821215,0.4736864008113982,0.4525984946904121
338,140,9,180,12406,0.10411872189332497,0.09986760958738096,0.4736362689536522,0.4512168400478625
339,140,9,200,12406,0.09223737745292808,0.08872785836047464,0.4738974125643845,0.4505357256563804
340,140,9,220,12406,0.08310407752708834,0.079597767646137,0.4747702776577959,0.45034828251839537
341,140,9,240,12406,0.07538391202399387,0.07194706850308559,0.4766927348894452,0.4505832160674371
342,140,9,260,12406,0.0684372674421698,0.06540583574037111,0.4779542155058635,0.4513498896086442
343,140,10,140,12407,0.1307927279021468,0.12990534935675765,0.4760677101485716,0.455239269101064
344,140,10,160,12407,0.11402143384797253,0.1134744067988302,0.4744138201083841,0.4524017820926508
345,140,10,180,12407,0.1001859855935166,0.09981794775951973,0.474465300360003,0.4510346786588036
346,140,10,200,12407,0.08878262259950259,0.08866742483836046,0.4742405925879232,0.4502922717248818
347,140,10,220,12407,0.07978956994027815,0.07956242047205014,0.4752586130736556,0.4500955408797864
348,140,10,240,12407,0.0721188113946513,0.07191837000811115,0.476793802239142,0.4503466777644106
349,140,10,260,12407,0.06578325993367926,0.06540475289586029,0.4781204850327099,0.4510622930483628
350,140,11,140,12408,0.13478334146610202,0.13021944098001892,0.4765308028438834,0.4551668894598244
351,140,11,160,12408,0.11621258781301726,0.113625187354777,0.4754129769394991,0.452355417193601
352,140,11,180,12408,0.10240416528634362,0.09997707439593367,0.4751507043659756,0.45097928694428996
353,140,11,200,12408,0.09093142607396268,0.08881149903326722,0.4751835632666631,0.4501754073354962
354,140,11,220,12408,0.08194899682873852,0.07972818981849802,0.4756119202368757,0.449948888770706
355,140,11,240,12408,0.07362116528982654,0.07203189180600927,0.4774622986229093,0.4502195373839469
356,140,11,260,12408,0.06696612025895254,0.06551196772991799,0.4791800666049474,0.4509298439196978
357,140,12,140,12409,0.13141955383671633,0.13020460791990954,0.4760483277963838,0.4549421194614225
358,140,12,160,12409,0.11361338054673993,0.11353476396263787,0.474662855060676,0.4521175814750589
359,140,12,180,12409,0.10043340967900212,0.09994330900423,0.4745038583083187,0.450703453617931
360,140,12,200,12409,0.08916033736973204,0.0887832441221146,0.474826139776093,0.4498790211083089
361,140,12,220,12409,0.08006496557601794,0.07970997679010555,0.4760315926326232,0.44967613802712025
362,140,12,240,12409,0.0721638051496613,0.07200460941204377,0.4769190817420042,0.4498801416080513
363,140,12,260,12409,0.06568928857829984,0.06549527056178962,0.4782696391698766,0.4505446373912244
364,140,13,140,12410,0.13541887147340825,0.13049472112864818,0.4776928782197919,0.4548997182728575
365,140,13,160,12410,0.11827679585072233,0.11381208766415682,0.4762262714698815,0.45205296494223496
366,140,13,180,12410,0.1038061096627432,0.10017136116618952,0.4755490880609273,0.4505861917343948
367,140,13,200,12410,0.09234612048903093,0.08900170109670237,0.4760341600294708,0.4497734848636468
368,140,13,220,12410,0.08281506216324028,0.07990354840030009,0.477553078863831,0.4496035129271772
369,140,13,240,12410,0.07457486881679219,0.07216486267749356,0.4785928681925048,0.44976355397653933
370,140,13,260,12410,0.06792597442769803,0.06565061251679248,0.4803464197205216,0.4504049280605026
371,140,14,140,12411,0.12949519604872906,0.13032393509567872,0.4802060410036142,0.4549544766499121
372,140,14,160,12411,0.11190166211164702,0.11359732025130155,0.4789683813833631,0.4521132905186205
373,140,14,180,12411,0.09833038973637097,0.09997794109309507,0.4792271826357856,0.4506614502812061
374,140,14,200,12411,0.08751792845810732,0.08884654368640574,0.4802006726048976,0.44988224158273854
375,140,14,220,12411,0.07853784435684429,0.07976616338309975,0.4816860864175471,0.44971678028063866
376,140,14,240,12411,0.07099170109684877,0.07204813223176294,0.48315990408640297,0.4498706316214596
377,140,14,260,12411,0.06455575622409128,0.06554484549503503,0.4849859760127861,0.4505022176552042
378,140,15,140,12412,0.132389409144262,0.13036771207756287,0.4742937777518219,0.4547099481734333
379,140,15,160,12412,0.11507926007784533,0.11362475676695702,0.4723434299638418,0.4518372896403861
380,140,15,180,12412,0.10123127960437213,0.10000546483408136,0.4714976781875551,0.4503465713610325
381,140,15,200,12412,0.08965191559977742,0.08885538643905729,0.4718351159405261,0.4495429813601876
382,140,15,220,12412,0.07979931166761522,0.0797330693804673,0.4732747774543524,0.4494066387150229
383,140,15,240,12412,0.07219124859339827,0.0720286068121096,0.4746196164554474,0.4495582055965988
384,140,15,260,12412,0.06581082124505913,0.0655385470433499,0.47593501182068,0.4501610862928271
385,140,16,140,12413,0.1313079857488389,0.13034224084664506,0.4782655540735067,0.454620159984637
386,140,16,160,12413,0.11459296736065475,0.11361949624657397,0.4764752501315443,0.4517410545427109
387,140,16,180,12413,0.10016193330677403,0.0999648641443087,0.4767678009507692,0.4502603858470033
388,140,16,200,12413,0.08843257016072023,0.08878809852998602,0.4771488287095117,0.4494509151115647
389,140,16,220,12413,0.07914374775025146,0.0796629744766703,0.4778857246051743,0.449285442104798
390,140,16,240,12413,0.07127685368963371,0.07195419591736384,0.4793963094562843,0.4494387354614047
391,140,16,260,12413,0.0648150564549373,0.0654703840907458,0.4812330073424678,0.4500342651579417
392,140,17,140,12414,0.1272442794305324,0.13007393548011553,0.4810488865042747,0.4545979798153813
393,140,17,160,12414,0.11051022965912627,0.11336970028138567,0.4793880156986246,0.4517102809547898
394,140,17,180,12414,0.0970601180615828,0.09974074830413536,0.4795987144570934,0.4502524973493125
395,140,17,200,12414,0.08568448952407087,0.08856294607497643,0.4802904860103554,0.4494551677021196
396,140,17,220,12414,0.07667339501200117,0.07945196759681061,0.4815131723630262,0.44930779757093897
397,140,17,240,12414,0.06939402185128167,0.07177475120025993,0.4829418564971574,0.4494717145148708
398,140,17,260,12414,0.06350146573996733,0.06533018843826903,0.4845641853372292,0.4500546350092482
399,140,18,140,12415,0.13127275263956092,0.13006566655522345,0.481332752044236,0.4547701727903452
400,140,18,160,12415,0.11384026373389206,0.11333813597326255,0.4801092820064646,0.4518895905240986
401,140,18,180,12415,0.10051855006337324,0.09973782742408728,0.4798252306013842,0.4504251361764188
402,140,18,200,12415,0.08876483858632878,0.08853747115004146,0.4804815601235939,0.4496350925333029
403,140,18,220,12415,0.07914091269802014,0.07940449989892058,0.4812966242035486,0.4494739395828622
404,140,18,240,12415,0.0713077064034362,0.07172383075208902,0.4826772061110877,0.4496346704057759
405,140,18,260,12415,0.0648952357990781,0.06528516707098664,0.4842180072822659,0.4502142278443429
406,140,19,140,12416,0.12863164960974893,0.12991251229314904,0.4829676532245799,0.4549693590094048
407,140,19,160,12416,0.11162217445369813,0.11318794092682136,0.4823397866258627,0.4521326329184652
408,140,19,180,12416,0.09748182150649393,0.0995717466305202,0.4820380187663926,0.4506698318577561
409,140,19,200,12416,0.08631818472340154,0.08838314017897582,0.4818849827932883,0.4498501295726301
410,140,19,220,12416,0.07751397037537354,0.07927409745268567,0.4828722947772328,0.4496876903008463
411,140,19,240,12416,0.06974899149577878,0.07159478812053391,0.4846307209948754,0.44985511355256697
412,140,19,260,12416,0.06356920701562845,0.06517408832687856,0.4858344770969504,0.4503960817113492
413,140,20,140,12417,0.13102765562846058,0.12989803068770753,0.4770637787440769,0.4548848443697851
414,140,20,160,12417,0.11446447838170172,0.11319683607824604,0.4754225437273109,0.4520375945733615
415,140,20,180,12417,0.10065845541554984,0.09958249993657588,0.4751221092478873,0.4505588350286028
416,140,20,200,12417,0.08947120426482559,0.08840263174982163,0.4761531861848382,0.4497586819789116
417,140,20,220,12417,0.08022034017762755,0.07929317599914514,0.4766965051640451,0.4495752360594241
418,140,20,240,12417,0.0721303853761358,0.07159851608682735,0.4782821538477102,0.4497449950153277
419,140,20,260,12417,0.0657689892174008,0.06518438834400396,0.4796646161186927,0.450266430257694
420,160,1,140,12398,0.13687336704728498,0.13687337306663855,0.4754614228742475,0.4754614301080219
421,160,1,160,12398,0.11950549902521992,0.1195055049743916,0.4737396264982794,0.4737396346667348
422,160,1,180,12398,0.10476632149835466,0.10476632719853878,0.4731459165566638,0.4731459246249795
423,160,1,200,12398,0.09260697252320482,0.0926069784339736,0.4735596952996623,0.4735597022684484
424,160,1,220,12398,0.0824644840685682,0.08246448979478757,0.4743683671863383,0.47436837509441704
425,160,1,240,12398,0.07450527163437429,0.0745052771605873,0.4759626193206981,0.4759626268779058
426,160,1,260,12398,0.06809784261322069,0.06809784793131479,0.4774084171376864,0.47740842460379707
427,160,2,140,12399,0.13640656783448024,0.1358662115508548,0.4749166138984264,0.463676628179886
428,160,2,160,12399,0.11866385594114275,0.11848585880915186,0.4731174256496145,0.4613102046246022
429,160,2,180,12399,0.10458024859060294,0.10420131275658652,0.4731010156071566,0.4604518929606685
430,160,2,200,12399,0.09335517129276973,0.0925975228663817,0.4731144941596795,0.4600666364992986
431,160,2,220,12399,0.08340441124848423,0.08262868449646353,0.4738106246701941,0.4601782202699931
432,160,2,240,12399,0.07568401670145374,0.07483946192277219,0.4753614043952718,0.4613395611578433
433,160,2,260,12399,0.06891671202202979,0.06829533703429516,0.4769042706737344,0.4622969451140179
434,160,3,140,12400,0.1370377820200727,0.13577798830943638,0.474077339619492,0.4598823182201516
435,160,3,160,12400,0.11864748689359347,0.1181646458245584,0.4726778254795143,0.4574093033310096
436,160,3,180,12400,0.10488896176849798,0.10412834260439888,0.4724667378276194,0.4563217874538636
437,160,3,200,12400,0.09277542975967076,0.09241397984180393,0.473559924247865,0.4560538233992696
438,160,3,220,12400,0.08325975786105938,0.08264245960032515,0.4747681356460644,0.4561581147665562
439,160,3,240,12400,0.07515543615225144,0.0747811613195602,0.4758758585153997,0.4569434713984479
440,160,3,260,12400,0.06847173442044051,0.06821618201270359,0.4775247905771466,0.4577638779489857
441,160,4,140,12401,0.13589576059810854,0.13545364236646115,0.4715232550555453,0.4571227052366222
442,160,4,160,12401,0.11882419537639935,0.11805801194662233,0.4693871252979354,0.4544620269879794
443,160,4,180,12401,0.10449866892581333,0.10400629183650054,0.4693492851523883,0.4532704998733309
444,160,4,200,12401,0.09221240551659793,0.0921895018606524,0.4695092274116256,0.4528034021647858
445,160,4,220,12401,0.08236740030956792,0.0824314329464144,0.4711300851797232,0.4529289726790878
446,160,4,240,12401,0.07445854240787149,0.07458182161056931,0.4725683138394393,0.4536177965973077
447,160,4,260,12401,0.06779661133274881,0.06801010855114642,0.4743108798037689,0.4542895069349704
448,160,5,140,12402,0.1367901381088438,0.13542313637022935,0.4769765347847658,0.4564371793829698
449,160,5,160,12402,0.11893795051952925,0.11800210250726682,0.4756375982375042,0.453753082008116
450,160,5,180,12402,0.10502945146545553,0.10402812034175997,0.474551199034348,0.4523253512885388
451,160,5,200,12402,0.09293806367107928,0.09219345899853673,0.4754626654926121,0.4518212840383185
452,160,5,220,12402,0.08297057831137404,0.08242216945976974,0.4764870144432488,0.4518746182682266
453,160,5,240,12402,0.07496962900465716,0.07456287451164725,0.4777331759529943,0.4523848765412711
454,160,5,260,12402,0.06818817868310117,0.06796389181900049,0.479261504211593,0.4529579068949285
455,160,6,140,12403,0.13980649728404013,0.13590357393057256,0.4785166780565762,0.4565055410036422
456,160,6,160,12403,0.121886054198952,0.11845136196005812,0.477257525826882,0.453768512535775
457,160,6,180,12403,0.10782290418347802,0.10449962005290273,0.47735035644386403,0.4523734690481835
458,160,6,200,12403,0.09636610089657399,0.09275468150549017,0.4771934977084106,0.451699615336062
459,160,6,220,12403,0.08620568845277435,0.08294161217363763,0.4779248338784529,0.4516864321548706
460,160,6,240,12403,0.07752695240232514,0.07496585795489763,0.4794650959315684,0.4521535527961938
461,160,6,260,12403,0.07067601001684708,0.06833857689125565,0.4809683658667558,0.4526301029749442
462,160,7,140,12404,0.13822016460148248,0.13602179374191128,0.479034861177361,0.4565568374748111
463,160,7,160,12404,0.12114832220373367,0.11867068570254788,0.4780175964435987,0.4538534499333762
464,160,7,180,12404,0.10714546221488423,0.10474364349701944,0.4774481742439886,0.4523924678465534
465,160,7,200,12404,0.0946759018261781,0.09292346088590224,0.4781725537990103,0.4517400746347505
466,160,7,220,12404,0.08458375326016697,0.08309097795284069,0.4785223477952205,0.4516212432622598
467,160,7,240,12404,0.07648828191924846,0.07511216942194995,0.47995332798799606,0.4520766306428834
468,160,7,260,12404,0.06961071788890646,0.06846050222564032,0.4816232168354743,0.4525529603776326
469,160,8,140,12405,0.13739352647238334,0.1360096443019607,0.4718802986666758,0.4556783531049169
470,160,8,160,12405,0.12005228669462505,0.11869717718160865,0.4708143439971317,0.4530103824560803
471,160,8,180,12405,0.1057867351788056,0.10475809433624343,0.4700216421862989,0.4514771566817253
472,160,8,200,12405,0.09369515689786743,0.09292635059278594,0.4697289822222721,0.4506738685484814
473,160,8,220,12405,0.083785428380864,0.08310144057345757,0.47061459843670206,0.4504949243727036
474,160,8,240,12405,0.07574981280552551,0.07512976990177436,0.4715588609495405,0.4508986929727154
475,160,8,260,12405,0.06868959832517246,0.06843638762374217,0.4733427548184242,0.4513653495650584
476,160,9,140,12406,0.13433046607351967,0.13566224551176226,0.4768543060281384,0.4555436007619081
477,160,9,160,12406,0.11633655934008358,0.11830926782106828,0.4759642381478378,0.4529450654242552
478,160,9,180,12406,0.1023918977286771,0.10439568414686742,0.4759040446593766,0.4514413018963239
479,160,9,200,12406,0.09073242181940844,0.09260267396578144,0.4765252486400524,0.4506547359239971
480,160,9,220,12406,0.08126273880371519,0.08283280604465043,0.4779814076704521,0.4505011587141016
481,160,9,240,12406,0.07322368581430437,0.07486441777768002,0.4789168507968706,0.4508075387869562
482,160,9,260,12406,0.06665099497350949,0.06819252986651675,0.4814046571407024,0.4513589627149885
483,160,10,140,12407,0.1378289445171499,0.13572847946145808,0.4784424557357257,0.4555824187496559
484,160,10,160,12407,0.1205538657054157,0.1184153233815146,0.4772735600382104,0.4529840425780644
485,160,10,180,12407,0.1063785435972852,0.10450043674533648,0.4768935795786945,0.4514568592747855
486,160,10,200,12407,0.0946100644487892,0.09272899249972244,0.4770354117955878,0.4506209136735767
487,160,10,220,12407,0.08438672038992441,0.08292762265370257,0.4776877340052893,0.4504090285082682
488,160,10,240,12407,0.07593582022364449,0.07492198645514275,0.4789614543823626,0.4506904835464601
489,160,10,260,12407,0.06934081006410156,0.06826586900200374,0.4809900342344483,0.4512615429405746
490,160,11,140,12408,0.1326232522210864,0.13531650452409316,0.4787937578914591,0.4555464333825401
491,160,11,160,12408,0.11586830167740825,0.11808248289732552,0.4767711051351029,0.4528844429953001
492,160,11,180,12408,0.10229399120118343,0.10421905463132126,0.4767227132405741,0.4513765632093988
493,160,11,200,12408,0.09157731319134613,0.0925594488751262,0.4777344416925836,0.4505845303347908
494,160,11,220,12408,0.08206794481813025,0.08279629536895909,0.4788859739790302,0.4503999555469936
495,160,11,240,12408,0.07396706600708118,0.07479157935530864,0.4802196564800694,0.4506487667323441
496,160,11,260,12408,0.06737759317968348,0.06814888685854263,0.4821742425924888,0.45122807890377
497,160,12,140,12409,0.14056122587655898,0.13562563403760092,0.4737451742577561,0.455280540879087
498,160,12,160,12409,0.12304366373023905,0.1183925674218762,0.4718135781332109,0.4525661489605266
499,160,12,180,12409,0.10751282681840776,0.10441400677712044,0.4718956737544299,0.4510867817645383
500,160,12,200,12409,0.09542724005502416,0.09273360077535893,0.4721102018432735,0.4502580868124244
501,160,12,220,12409,0.08461447825351122,0.08289676080395507,0.473490129209629,0.4501094211983955
502,160,12,240,12409,0.07618756090830539,0.07486688454384896,0.4753236426621844,0.4503867717760371
503,160,12,260,12409,0.06949146317368128,0.06822629473960151,0.4772208954042165,0.450995129841611
504,160,13,140,12410,0.14069135554755124,0.13590156718513066,0.4748264688026938,0.4551871970907014
505,160,13,160,12410,0.12313511875105257,0.11866672709602676,0.4733412608169246,0.452487065980881
506,160,13,180,12410,0.1093602859083882,0.1047198419996192,0.4727788612193444,0.4509957602052844
507,160,13,200,12410,0.0984331324033286,0.09310721604602623,0.4739797089199003,0.4502367211542968
508,160,13,220,12410,0.08807277962979762,0.08324216601609025,0.4750906874092303,0.4501072918548499
509,160,13,240,12410,0.07923959777413375,0.07516017164042232,0.4765411689086643,0.4503865962248431
510,160,13,260,12410,0.07198600324444092,0.06847973995431404,0.4779790686445178,0.4509760426281012
511,160,14,140,12411,0.13344846333261795,0.13562228660691694,0.4728931000986874,0.454751291680038
512,160,14,160,12411,0.11652166847374565,0.11843282121162993,0.4707990914509372,0.4519943496285662
513,160,14,180,12411,0.10217598585517054,0.10447393497160046,0.4704827589382856,0.4504971915914904
514,160,14,200,12411,0.09118248888338892,0.0929175257962562,0.4710043569010263,0.4497473652466612
515,160,14,220,12411,0.08152898662017491,0.08307755344535174,0.472228967316629,0.4496117856820617
516,160,14,240,12411,0.07370077791602518,0.07502115650362523,0.4738045336027453,0.4499103961897588
517,160,14,260,12411,0.06726692531285804,0.06836419395737278,0.4755690425069915,0.45050755788476105
518,160,15,140,12412,0.1354818525276571,0.13552081341192346,0.4757501106513768,0.4546271602051199
519,160,15,160,12412,0.11893617039405666,0.1183945905449374,0.4740683368289064,0.4518494323298297
520,160,15,180,12412,0.10470531195201256,0.10443278087531276,0.4732640149077024,0.4503142492015799
521,160,15,200,12412,0.09271660082626236,0.09285871624194,0.4735492512894544,0.4495569132093278
522,160,15,220,12412,0.0826856643868194,0.08301442157270661,0.4744080430460368,0.4494209078070869
523,160,15,240,12412,0.07502516025342411,0.07499041904367912,0.4756242642955508,0.44972548530283707
524,160,15,260,12412,0.06846541869805592,0.0683440014647046,0.4767362205395257,0.45030812402387976
525,160,16,140,12413,0.13482432373779085,0.13539063574338164,0.4749611900189581,0.4544666161260074
526,160,16,160,12413,0.11782638415818912,0.1182904225621646,0.4737728556395973,0.4516949389221211
527,160,16,180,12413,0.10335504463727058,0.10431215083727004,0.4734454685851141,0.4501421645490125
528,160,16,200,12413,0.09173714079070124,0.09274556956344787,0.4740922941241572,0.4493688886980776
529,160,16,220,12413,0.08236172329181532,0.08293814078619699,0.4750274982842567,0.4492242625428001
530,160,16,240,12413,0.07468380774096818,0.07494196639308835,0.4761491889548181,0.4495047278077561
531,160,16,260,12413,0.06817496036504847,0.06830855170723958,0.4777803040850238,0.4500713425383783
532,160,17,140,12414,0.1338200456448106,0.13520879223498264,0.478662540581467,0.4545448433257466
533,160,17,160,12414,0.11767569049350445,0.11818454356097888,0.478075314472581,0.4518293601532733
534,160,17,180,12414,0.1040386605314551,0.10424016750616384,0.4774798189382967,0.4502585529813778
535,160,17,200,12414,0.0921222495005812,0.09266384008759433,0.4782951810963258,0.4495138644203425
536,160,17,220,12414,0.08281359989901932,0.08289402643854582,0.4792353645154328,0.4493763899356583
537,160,17,240,12414,0.07486064185096024,0.07490671540727588,0.4805826212988207,0.4496532077099283
538,160,17,260,12414,0.06816266122052184,0.06827435368258902,0.4815642091956625,0.4501895752469105
539,160,18,140,12415,0.13742661609380852,0.13525126666450502,0.4769472239817023,0.4546020025774938
540,160,18,160,12415,0.12054416620207326,0.1182514235120886,0.4751285986428434,0.4518887322910538
541,160,18,180,12415,0.10659373558032448,0.10431974063051208,0.4749765186282153,0.4503208927994992
542,160,18,200,12415,0.09463015641739923,0.09273222162797064,0.475826275277477,0.4495951227866731
543,160,18,220,12415,0.08435475353534183,0.0829423331304897,0.4770796576584882,0.4494739694268638
544,160,18,240,12415,0.07645316602899005,0.07496533011465502,0.4787820792404559,0.4497645100124172
545,160,18,260,12415,0.06938596112783245,0.0683134143740291,0.4806168859344464,0.4503084679041569
546,160,19,140,12416,0.13806343104075194,0.13532474796854926,0.4738865601571782,0.4545083015839049
547,160,19,160,12416,0.12117913103890293,0.11834558325331615,0.4725368542079997,0.4517905999953554
548,160,19,180,12416,0.10639842303783062,0.10438149058042943,0.4722644764405139,0.45020840659372857
549,160,19,200,12416,0.09525786457059424,0.09282657979508638,0.473147200716379,0.4494983868882312
550,160,19,220,12416,0.08496982492689756,0.08301738496980851,0.4737054723537037,0.449359104694101
551,160,19,240,12416,0.07682711970860512,0.07503693478113566,0.4754206236898217,0.4496626974208531
552,160,19,260,12416,0.07016461842195068,0.06838768760584966,0.4771269946578539,0.4502129160140975
553,160,20,140,12417,0.13476994208797285,0.13522321624732184,0.4757809047583677,0.4543867140560146
554,160,20,160,12417,0.11860575710293955,0.1183013144802754,0.4744249583969986,0.4516720561898301
555,160,20,180,12417,0.1039657393744633,0.10431484343542724,0.4748509622270455,0.45012632520777307
556,160,20,200,12417,0.09204894146317104,0.0927502258387236,0.4746250428312093,0.44937227367431065
557,160,20,220,12417,0.08232287971240433,0.08295192755493498,0.4759880972854204,0.4492489662364829
558,160,20,240,12417,0.07407592497338902,0.07496362018615997,0.4774435788243115,0.4495403624339576
559,160,20,260,12417,0.06717186192218423,0.06830578325027549,0.4790234562825311,0.4500754750182936
